window_id,side,buy_price,buy_time,sell_price,sell_time,pnl_cents
25_10_31_01_00_01_15,DOWN,28,266.211,23,284.184,-5
25_10_31_04_00_04_15,DOWN,59,135.664,58,152.068,-1
25_10_31_04_00_04_15,DOWN,63,218.511,59,241.301,-4
25_10_31_04_00_04_15,DOWN,28,414.941,20,431.291,-8
25_10_31_05_00_05_15,UP,29,63.996,17,79.018,-12
25_10_31_06_00_06_15,UP,48,264.505,43,279.534,-5
25_10_31_06_00_06_15,UP,6,490.322,3,506.368,-3
25_10_31_07_00_07_15,UP,65,52.88,61,69.931,-4
25_10_31_07_00_07_15,UP,48,211.033,27,226.699,-21
25_10_31_07_00_07_15,UP,23,290.121,13,312.607,-10
25_10_31_08_00_08_15,DOWN,43,83.272,42,98.413,-1
25_10_31_08_00_08_15,DOWN,25,627.571,25,643.638,0
25_10_31_08_00_08_15,UP,59,661.15,39,676.301,-20
25_10_31_08_00_08_15,DOWN,70,739.094,68,763.197,-2
25_10_31_09_00_09_15,DOWN,40,76.066,28,91.206,-12
25_10_31_09_00_09_15,UP,52,296.285,41,311.324,-11
25_10_31_09_00_09_15,DOWN,11,835.677,6,851.4,-5
25_10_31_10_00_10_15,DOWN,51,6.556,39,23.137,-12
25_10_31_10_00_10_15,DOWN,34,24.158,35,39.216,1
25_10_31_10_00_10_15,UP,63,72.875,57,90.448,-6
25_10_31_10_00_10_15,UP,59,123.877,56,140.521,-3
25_10_31_10_00_10_15,DOWN,64,482.605,49,497.698,-15
25_10_31_10_00_10_15,UP,36,507.114,23,522.219,-13
25_10_31_10_00_10_15,DOWN,67,662.481,63,685.494,-4
25_10_31_10_00_10_15,UP,18,818.123,4,833.315,-14
25_10_31_11_00_11_15,UP,19,335.723,11,353.719,-8
25_10_31_12_00_12_15,DOWN,48,157.748,45,172.854,-3
25_10_31_12_00_12_15,DOWN,33,210.823,15,226.046,-18
25_10_31_12_00_12_15,DOWN,70,458.952,69,474.0,-1
25_10_31_12_00_12_15,UP,21,586.08,20,601.52,-1
25_10_31_13_00_13_15,DOWN,35,110.132,30,125.337,-5
25_10_31_14_00_14_15,UP,42,78.44,39,94.604,-3
25_10_31_14_00_14_15,DOWN,51,244.581,47,260.519,-4
25_10_31_14_00_14_15,DOWN,30,582.728,23,600.198,-7
25_10_31_14_00_14_15,DOWN,15,616.731,6,631.815,-9
25_10_31_14_00_14_15,UP,91,670.872,79,685.948,-12
25_10_31_14_00_14_15,UP,64,707.863,51,723.151,-13
25_10_31_14_00_14_15,UP,56,744.932,35,760.151,-21
25_10_31_14_00_14_15,DOWN,59,780.303,49,795.319,-10
25_10_31_14_00_14_15,UP,29,830.562,10,845.666,-19
25_10_31_14_00_14_15,UP,2,856.678,1,857.749,-1
25_10_31_15_00_15_15,DOWN,79,272.87,75,287.935,-4
25_10_31_15_00_15_15,DOWN,85,477.769,66,492.774,-19
25_10_31_15_00_15_15,DOWN,67,496.084,29,511.887,-38
25_10_31_15_00_15_15,DOWN,30,514.726,21,530.065,-9
25_10_31_15_00_15_15,UP,64,709.949,59,725.178,-5
25_10_31_15_00_15_15,UP,47,784.856,34,800.197,-13
25_10_31_15_00_15_15,UP,36,800.855,20,815.947,-16
25_10_31_15_00_15_15,DOWN,79,822.883,62,838.094,-17
25_10_31_15_00_15_15,UP,10,897.335,0,899.423,-10
25_10_31_16_00_16_15,UP,44,14.01,39,29.953,-5
25_10_31_16_00_16_15,UP,38,31.847,35,50.091,-3
25_10_31_16_00_16_15,DOWN,57,55.484,54,72.776,-3
25_10_31_16_00_16_15,UP,20,542.878,12,558.298,-8
25_10_31_16_00_16_15,DOWN,80,614.905,68,630.224,-12
25_10_31_16_00_16_15,UP,48,652.316,29,667.345,-19
25_10_31_16_00_16_15,UP,7,718.241,6,733.544,-1
25_10_31_17_00_17_15,UP,38,22.278,32,37.351,-6
25_10_31_17_00_17_15,UP,73,319.159,65,334.199,-8
25_10_31_18_00_18_15,DOWN,50,7.399,39,22.514,-11
25_10_31_18_00_18_15,UP,62,122.381,58,141.348,-4
25_10_31_18_00_18_15,UP,80,492.977,67,507.986,-13
25_10_31_18_00_18_15,UP,80,548.519,81,563.654,1
25_10_31_18_00_18_15,DOWN,28,768.975,18,784.181,-10
25_10_31_20_00_20_15,UP,57,2.131,39,18.064,-18
25_10_31_20_00_20_15,UP,39,65.264,36,82.051,-3
25_10_31_20_00_20_15,UP,13,315.12,11,330.768,-2
25_10_31_20_00_20_15,DOWN,77,485.108,71,500.938,-6
25_10_31_20_00_20_15,DOWN,58,745.415,52,761.279,-6
25_10_31_21_00_21_15,DOWN,23,520.365,17,540.345,-6
25_10_31_21_00_21_15,DOWN,17,771.955,11,787.794,-6
25_10_31_21_00_21_15,DOWN,13,787.808,16,807.756,3
25_10_31_21_00_21_15,UP,73,840.695,4,856.307,-69
25_10_31_22_00_22_15,DOWN,59,157.718,54,175.728,-5
25_10_31_22_00_22_15,DOWN,55,350.976,47,366.204,-8
25_10_31_23_00_23_15,DOWN,43,289.844,33,304.886,-10
25_10_31_23_00_23_15,DOWN,59,434.075,49,451.36,-10
25_10_31_23_00_23_15,DOWN,48,547.315,40,562.411,-8
25_10_31_23_00_23_15,DOWN,45,691.053,42,706.266,-3
25_10_31_23_00_23_15,UP,61,810.843,13,826.132,-48
25_10_31_23_00_23_15,UP,21,833.577,5,849.308,-16
25_11_01_00_00_00_15,UP,50,88.308,26,103.519,-24
25_11_01_01_00_01_15,DOWN,27,106.699,13,121.978,-14
25_11_01_01_00_01_15,DOWN,13,266.377,13,281.394,0
25_11_01_02_00_02_15,UP,47,7.528,40,24.601,-7
25_11_01_02_00_02_15,UP,57,131.43,26,146.916,-31
25_11_01_02_00_02_15,DOWN,77,242.372,71,258.584,-6
25_11_01_03_00_03_15,DOWN,56,8.782,45,29.496,-11
25_11_01_04_00_04_15,DOWN,54,6.99,51,24.065,-3
25_11_01_04_00_04_15,DOWN,47,62.273,30,78.042,-17
25_11_01_04_00_04_15,DOWN,36,173.379,30,189.251,-6
25_11_01_04_00_04_15,UP,70,688.119,71,707.843,1
25_11_01_04_00_04_15,DOWN,15,724.34,13,739.395,-2
25_11_01_04_00_04_15,UP,91,768.246,86,783.515,-5
25_11_01_04_00_04_15,DOWN,13,810.166,5,825.257,-8
25_11_01_04_00_04_15,DOWN,5,844.986,2,860.12,-3
25_11_01_05_00_05_15,DOWN,80,267.123,81,282.164,1
25_11_01_05_00_05_15,UP,10,333.171,5,353.526,-5
25_11_01_06_00_06_15,DOWN,47,266.553,45,281.611,-2
25_11_01_06_00_06_15,UP,46,299.205,44,314.362,-2
25_11_01_06_00_06_15,UP,18,498.236,4,513.861,-14
25_11_01_07_00_07_15,DOWN,38,20.136,31,36.99,-7
25_11_01_07_00_07_15,UP,58,41.813,48,56.814,-10
25_11_01_07_00_07_15,UP,57,160.603,44,177.271,-13
25_11_01_07_00_07_15,UP,44,225.252,42,240.753,-2
25_11_01_07_00_07_15,DOWN,33,253.379,22,268.651,-11
25_11_01_07_00_07_15,DOWN,5,504.636,3,519.711,-2
25_11_01_08_00_08_15,DOWN,27,46.46,16,61.556,-11
25_11_01_08_00_08_15,DOWN,26,108.36,23,123.629,-3
25_11_01_08_00_08_15,UP,78,177.759,73,194.27,-5
25_11_01_08_00_08_15,UP,85,482.753,66,499.211,-19
25_11_01_09_00_09_15,UP,22,70.066,19,85.08,-3
25_11_01_09_00_09_15,DOWN,64,227.85,64,243.687,0
25_11_01_09_00_09_15,DOWN,71,281.26,64,300.051,-7
25_11_01_09_00_09_15,UP,26,305.126,27,329.47,1
25_11_01_09_00_09_15,UP,9,539.302,8,554.317,-1
25_11_01_09_00_09_15,DOWN,93,622.649,88,638.681,-5
25_11_01_09_00_09_15,DOWN,92,681.091,73,696.188,-19
25_11_01_09_00_09_15,UP,17,721.439,11,737.764,-6
25_11_01_09_00_09_15,DOWN,78,746.078,80,761.115,2
25_11_01_09_00_09_15,UP,5,849.94,1,865.117,-4
25_11_01_10_00_10_15,UP,72,349.947,58,367.42,-14
25_11_01_10_00_10_15,UP,52,441.84,48,456.89,-4
25_11_01_10_00_10_15,DOWN,63,525.694,56,540.902,-7
25_11_01_10_00_10_15,UP,17,617.504,17,632.58,0
25_11_01_10_00_10_15,UP,20,636.941,15,655.374,-5
25_11_01_10_00_10_15,UP,11,683.166,2,698.246,-9
25_11_01_11_00_11_15,DOWN,46,13.067,35,28.806,-11
25_11_01_11_00_11_15,UP,65,226.547,57,241.661,-8
25_11_01_11_00_11_15,DOWN,35,310.599,30,325.66,-5
25_11_01_11_00_11_15,DOWN,25,363.651,19,382.864,-6
25_11_01_12_00_12_15,UP,54,27.147,48,42.354,-6
25_11_01_12_00_12_15,UP,57,100.03,50,119.546,-7
25_11_01_12_00_12_15,DOWN,33,353.22,30,368.744,-3
25_11_01_12_00_12_15,DOWN,24,371.88,20,387.299,-4
25_11_01_12_00_12_15,UP,82,652.203,62,667.461,-20
25_11_01_12_00_12_15,DOWN,31,670.691,18,685.911,-13
25_11_01_12_00_12_15,UP,83,784.677,24,799.784,-59
25_11_01_13_00_13_15,DOWN,41,252.788,40,267.828,-1
25_11_01_14_00_14_15,DOWN,36,11.161,29,26.78,-7
25_11_01_14_00_14_15,UP,58,134.906,58,150.889,0
25_11_01_14_00_14_15,DOWN,39,246.185,33,262.027,-6
25_11_01_14_00_14_15,UP,32,552.654,20,567.705,-12
25_11_01_14_00_14_15,DOWN,91,602.347,91,619.783,0
25_11_01_15_00_15_15,DOWN,52,39.167,50,62.054,-2
25_11_01_15_00_15_15,DOWN,55,258.081,26,275.502,-29
25_11_01_16_00_16_15,DOWN,47,5.664,42,20.673,-5
25_11_01_16_00_16_15,UP,47,29.022,32,44.198,-15
25_11_01_16_00_16_15,UP,35,92.472,32,108.532,-3
25_11_01_16_00_16_15,UP,47,154.872,47,169.942,0
25_11_01_16_00_16_15,DOWN,44,199.991,33,215.008,-11
25_11_01_16_00_16_15,DOWN,40,243.495,38,261.638,-2
25_11_01_16_00_16_15,DOWN,28,339.828,14,362.046,-14
25_11_01_16_00_16_15,UP,81,602.068,38,617.096,-43
25_11_01_16_00_16_15,UP,36,619.57,28,635.563,-8
25_11_01_16_00_16_15,DOWN,75,666.856,61,681.948,-14
25_11_01_16_00_16_15,DOWN,39,721.314,30,736.493,-9
25_11_01_16_00_16_15,UP,77,793.799,55,810.796,-22
25_11_01_16_00_16_15,UP,55,813.606,15,828.796,-40
25_11_01_16_00_16_15,UP,10,829.489,6,844.509,-4
25_11_01_17_00_17_15,UP,44,38.13,31,53.27,-13
25_11_01_17_00_17_15,UP,18,115.697,16,130.802,-2
25_11_01_17_00_17_15,UP,22,331.604,16,353.858,-6
25_11_01_18_00_18_15,UP,50,3.088,43,18.212,-7
25_11_01_18_00_18_15,UP,62,186.49,57,203.978,-5
25_11_01_18_00_18_15,DOWN,37,204.355,19,219.711,-18
25_11_01_18_00_18_15,DOWN,35,481.032,20,499.001,-15
25_11_01_18_00_18_15,DOWN,28,588.693,18,603.824,-10
25_11_01_18_00_18_15,DOWN,16,657.627,6,677.416,-10
25_11_01_20_00_20_15,DOWN,55,12.5,47,27.983,-8
25_11_01_20_00_20_15,DOWN,48,236.754,41,254.198,-7
25_11_01_20_00_20_15,DOWN,36,298.1,23,317.23,-13
25_11_01_20_00_20_15,UP,79,421.513,69,442.264,-10
25_11_01_20_00_20_15,UP,60,506.05,53,521.584,-7
25_11_01_20_00_20_15,DOWN,32,589.751,16,605.107,-16
25_11_01_21_00_21_15,DOWN,44,18.006,42,44.023,-2
25_11_01_21_00_21_15,UP,45,194.972,43,213.367,-2
25_11_01_21_00_21_15,UP,30,482.72,15,500.68,-15
25_11_01_22_00_22_15,DOWN,25,30.968,19,47.373,-6
25_11_01_22_00_22_15,DOWN,27,143.293,10,159.87,-17
25_11_01_22_00_22_15,UP,77,203.632,70,218.765,-7
25_11_01_22_00_22_15,DOWN,32,246.642,25,261.753,-7
25_11_01_22_00_22_15,DOWN,21,265.255,19,281.984,-2
25_11_01_22_00_22_15,DOWN,15,383.187,9,400.262,-6
25_11_01_23_00_23_15,DOWN,56,14.428,50,33.062,-6
25_11_01_23_00_23_15,UP,41,76.093,28,91.356,-13
25_11_01_23_00_23_15,UP,27,92.489,21,110.066,-6
25_11_01_23_00_23_15,UP,7,405.028,5,422.916,-2
25_11_01_23_00_23_15,DOWN,84,431.326,81,453.26,-3
25_11_01_23_00_23_15,DOWN,78,561.084,66,583.333,-12
25_11_02_00_00_00_15,DOWN,53,0.525,52,15.723,-1
25_11_02_00_00_00_15,DOWN,57,58.332,37,80.303,-20
25_11_02_00_00_00_15,UP,54,97.49,50,114.339,-4
25_11_02_00_00_00_15,UP,41,143.403,22,159.743,-19
25_11_02_00_00_00_15,DOWN,60,423.67,54,440.952,-6
25_11_02_00_00_00_15,DOWN,72,458.334,58,473.383,-14
25_11_02_01_00_01_15,UP,61,203.222,59,218.26,-2
25_11_02_01_00_01_15,UP,62,268.992,54,283.996,-8
25_11_02_01_00_01_15,UP,47,293.203,33,309.754,-14
25_11_02_01_00_01_15,UP,29,410.305,20,425.438,-9
25_11_02_01_00_01_15,DOWN,66,707.94,42,722.97,-24
25_11_02_01_00_01_15,DOWN,33,724.005,21,739.007,-12
25_11_02_01_00_01_15,DOWN,7,801.52,0,818.182,-7
25_11_02_02_00_02_15,UP,48,9.119,32,24.344,-16
25_11_02_02_00_02_15,DOWN,68,38.452,66,53.915,-2
25_11_02_02_00_02_15,UP,37,192.481,26,207.547,-11
25_11_02_02_00_02_15,DOWN,84,281.894,78,297.201,-6
25_11_02_02_00_02_15,DOWN,84,371.898,77,389.752,-7
25_11_02_02_00_02_15,DOWN,86,582.505,79,597.565,-7
25_11_02_02_00_02_15,UP,13,683.176,9,698.724,-4
25_11_02_02_00_02_15,DOWN,86,745.247,43,761.617,-43
25_11_02_02_00_02_15,DOWN,7,805.191,2,815.705,-5
25_11_02_03_00_03_15,UP,52,9.735,47,33.186,-5
25_11_02_03_00_03_15,DOWN,57,95.04,54,110.227,-3
25_11_02_03_00_03_15,UP,47,365.038,40,380.876,-7
25_11_02_03_00_03_15,UP,38,400.806,27,421.833,-11
25_11_02_03_00_03_15,UP,26,422.183,15,438.428,-11
25_11_02_03_00_03_15,DOWN,76,487.256,72,502.774,-4
25_11_02_03_00_03_15,DOWN,74,555.448,71,572.327,-3
25_11_02_03_00_03_15,DOWN,80,728.703,63,744.86,-17
25_11_02_03_00_03_15,DOWN,64,771.761,15,786.82,-49
25_11_02_03_00_03_15,UP,70,793.026,47,808.136,-23
25_11_02_03_00_03_15,UP,62,829.644,51,844.956,-11
25_11_02_03_00_03_15,UP,46,872.788,39,887.949,-7
25_11_02_04_00_04_15,DOWN,56,61.849,50,77.567,-6
25_11_02_04_00_04_15,DOWN,55,185.809,44,200.909,-11
25_11_02_04_00_04_15,DOWN,61,338.247,59,354.03,-2
25_11_02_04_00_04_15,DOWN,55,365.704,47,380.923,-8
25_11_02_04_00_04_15,UP,86,449.446,70,464.605,-16
25_11_02_04_00_04_15,DOWN,17,528.879,9,546.561,-8
25_11_02_05_00_05_15,DOWN,64,7.118,53,22.296,-11
25_11_02_05_00_05_15,UP,41,124.628,30,139.709,-11
25_11_02_05_00_05_15,UP,25,234.871,25,249.877,0
25_11_02_05_00_05_15,UP,29,252.227,24,268.001,-5
25_11_02_05_00_05_15,DOWN,59,281.712,40,296.948,-19
25_11_02_05_00_05_15,UP,55,303.952,53,319.169,-2
25_11_02_05_00_05_15,DOWN,77,396.214,63,412.032,-14
25_11_02_05_00_05_15,DOWN,73,432.021,62,447.363,-11
25_11_02_05_00_05_15,UP,20,503.871,10,518.946,-10
25_11_02_06_00_06_15,UP,54,15.074,47,30.3,-7
25_11_02_06_00_06_15,DOWN,64,89.549,50,105.296,-14
25_11_02_06_00_06_15,DOWN,53,287.374,50,303.422,-3
25_11_02_06_00_06_15,UP,26,481.978,22,499.772,-4
25_11_02_07_00_07_15,UP,38,124.724,26,141.27,-12
25_11_02_07_00_07_15,DOWN,66,198.719,62,214.326,-4
25_11_02_08_00_08_15,DOWN,47,2.886,29,18.915,-18
25_11_02_08_00_08_15,DOWN,42,117.636,41,132.751,-1
25_11_02_08_00_08_15,DOWN,69,261.839,68,276.92,-1
25_11_02_08_00_08_15,DOWN,76,542.043,75,561.899,-1
25_11_02_08_00_08_15,UP,15,591.585,10,608.697,-5
25_11_02_09_00_09_15,UP,67,103.406,58,118.668,-9
25_11_02_10_00_10_15,DOWN,37,67.778,26,86.814,-11
25_11_02_10_00_10_15,UP,41,276.104,35,291.862,-6
25_11_02_10_00_10_15,DOWN,58,465.423,47,480.571,-11
25_11_02_10_00_10_15,DOWN,45,493.504,44,508.946,-1
25_11_02_10_00_10_15,UP,58,559.127,58,574.806,0
25_11_02_11_00_11_15,UP,52,3.043,48,18.777,-4
25_11_02_11_00_11_15,DOWN,43,27.866,37,43.127,-6
25_11_02_11_00_11_15,DOWN,19,117.287,16,134.174,-3
25_11_02_12_00_12_15,DOWN,45,12.898,45,28.033,0
25_11_02_12_00_12_15,DOWN,42,29.581,40,46.256,-2
25_11_02_12_00_12_15,UP,18,567.795,6,583.017,-12
25_11_02_13_00_13_15,UP,44,10.931,38,25.978,-6
25_11_02_13_00_13_15,UP,44,254.227,30,269.256,-14
25_11_02_13_00_13_15,UP,22,301.222,15,318.967,-7
25_11_02_13_00_13_15,UP,21,352.781,11,369.758,-10
25_11_02_14_00_14_15,UP,47,2.002,40,17.241,-7
25_11_02_14_00_14_15,DOWN,58,181.104,42,196.303,-16
25_11_02_14_00_14_15,DOWN,6,620.324,5,636.087,-1
25_11_02_14_00_14_15,UP,92,649.16,65,664.175,-27
25_11_02_14_00_14_15,UP,66,666.078,41,681.323,-25
25_11_02_14_00_14_15,UP,35,690.922,29,705.97,-6
25_11_02_15_00_15_15,UP,52,11.232,44,28.462,-8
25_11_02_15_00_15_15,DOWN,65,98.889,60,116.859,-5
25_11_02_15_00_15_15,UP,32,117.794,20,132.898,-12
25_11_02_15_00_15_15,DOWN,75,238.373,72,254.009,-3
25_11_02_15_00_15_15,UP,30,366.026,26,387.876,-4
25_11_02_15_00_15_15,DOWN,62,613.318,47,628.358,-15
25_11_02_15_00_15_15,UP,56,634.477,35,650.311,-21
25_11_02_15_00_15_15,UP,7,865.941,0,885.204,-7
25_11_02_16_00_16_15,UP,41,32.804,25,47.955,-16
25_11_02_16_00_16_15,UP,54,59.929,26,75.177,-28
25_11_02_16_00_16_15,DOWN,68,89.343,54,104.621,-14
25_11_02_16_00_16_15,UP,54,150.945,32,166.021,-22
25_11_02_16_00_16_15,DOWN,75,197.995,74,213.043,-1
25_11_02_18_00_18_15,DOWN,42,51.432,35,66.505,-7
25_11_02_18_00_18_15,UP,52,182.604,47,201.005,-5
25_11_02_18_00_18_15,DOWN,43,303.405,41,318.511,-2
25_11_02_18_00_18_15,UP,62,383.56,60,398.584,-2
25_11_02_18_00_18_15,UP,76,494.966,66,510.227,-10
25_11_02_18_00_18_15,UP,66,528.026,61,543.192,-5
25_11_02_18_00_18_15,UP,76,574.773,74,590.01,-2
25_11_02_18_00_18_15,DOWN,21,597.139,10,614.796,-11
25_11_02_18_00_18_15,UP,88,668.33,81,683.443,-7
25_11_02_18_00_18_15,UP,94,782.312,72,797.439,-22
25_11_02_18_00_18_15,UP,66,820.312,66,835.732,0
25_11_02_18_00_18_15,UP,77,860.373,63,875.399,-14
25_11_02_18_00_18_15,UP,63,895.262,1,899.738,-62
25_11_02_19_00_19_15,DOWN,60,141.94,56,157.353,-4
25_11_02_20_00_20_15,UP,46,109.604,35,125.065,-11
25_11_02_20_00_20_15,UP,60,423.069,42,438.66,-18
25_11_02_20_00_20_15,UP,25,640.941,14,656.636,-11
25_11_02_20_00_20_15,UP,5,679.752,1,705.694,-4
25_11_02_20_15_20_30,UP,53,900.933,51,900.933,-2
25_11_02_21_00_21_15,DOWN,51,79.412,50,94.56,-1
25_11_02_21_00_21_15,DOWN,45,114.636,41,131.477,-4
25_11_02_21_00_21_15,UP,62,303.99,55,320.27,-7
25_11_02_21_00_21_15,DOWN,38,381.208,29,396.745,-9
25_11_02_21_00_21_15,UP,61,436.082,59,451.281,-2
25_11_02_21_00_21_15,UP,56,542.481,50,558.248,-6
25_11_02_21_00_21_15,UP,49,572.586,32,588.149,-17
25_11_02_21_00_21_15,UP,31,594.892,4,610.533,-27
25_11_02_22_00_22_15,DOWN,53,373.863,49,391.143,-4
25_11_02_22_00_22_15,DOWN,39,419.947,37,435.006,-2
25_11_02_22_00_22_15,DOWN,40,510.493,33,526.03,-7
25_11_02_22_00_22_15,UP,74,821.991,40,829.117,-34
25_11_02_23_00_23_15,DOWN,43,14.807,15,29.975,-28
25_11_02_23_00_23_15,DOWN,29,61.998,19,77.279,-10
25_11_03_00_00_00_15,DOWN,52,105.458,52,120.549,0
25_11_03_00_00_00_15,DOWN,33,306.967,26,322.065,-7
25_11_03_00_00_00_15,UP,89,679.671,83,695.017,-6
25_11_03_00_00_00_15,DOWN,3,829.921,0,845.254,-3
25_11_03_01_00_01_15,UP,50,4.315,33,19.335,-17
25_11_03_01_00_01_15,UP,29,141.565,19,157.288,-10
25_11_03_01_00_01_15,UP,19,163.085,10,180.347,-9
25_11_03_01_00_01_15,UP,10,427.73,8,443.032,-2
25_11_03_01_00_01_15,DOWN,68,542.27,59,557.423,-9
25_11_03_01_00_01_15,DOWN,57,570.587,43,585.592,-14
25_11_03_01_00_01_15,DOWN,32,677.574,20,692.872,-12
25_11_03_01_00_01_15,DOWN,24,725.513,18,740.595,-6
25_11_03_01_00_01_15,UP,65,767.408,61,782.52,-4
25_11_03_01_00_01_15,UP,62,849.917,33,865.178,-29
25_11_03_01_00_01_15,UP,33,869.636,2,884.688,-31
25_11_03_01_00_01_15,UP,4,898.94,0,898.94,-4
25_11_03_02_00_02_15,UP,24,265.937,20,281.017,-4
25_11_03_02_00_02_15,UP,28,315.591,23,330.775,-5
25_11_03_02_00_02_15,UP,29,352.52,24,367.695,-5
25_11_03_02_00_02_15,DOWN,73,524.028,53,539.13,-20
25_11_03_02_00_02_15,DOWN,59,549.464,52,564.512,-7
25_11_03_02_00_02_15,UP,41,576.803,23,591.838,-18
25_11_03_02_00_02_15,DOWN,82,671.858,68,686.909,-14
25_11_03_02_00_02_15,UP,26,695.202,6,710.37,-20
25_11_03_02_00_02_15,DOWN,85,777.672,59,792.9,-26
25_11_03_02_00_02_15,DOWN,76,793.619,25,808.657,-51
25_11_03_02_00_02_15,UP,90,829.666,69,844.733,-21
25_11_03_02_00_02_15,DOWN,14,845.346,3,860.366,-11
25_11_03_03_00_03_15,UP,53,1.656,47,18.124,-6
25_11_03_03_00_03_15,UP,60,100.477,60,115.792,0
25_11_03_03_00_03_15,DOWN,36,224.38,32,240.54,-4
25_11_03_04_00_04_15,UP,51,87.844,43,102.921,-8
25_11_03_04_00_04_15,DOWN,50,174.371,41,189.439,-9
25_11_03_04_00_04_15,UP,30,246.445,15,261.702,-15
25_11_03_04_00_04_15,DOWN,90,545.879,85,561.16,-5
25_11_03_04_00_04_15,UP,17,665.404,4,680.989,-13
25_11_03_05_00_05_15,DOWN,46,196.485,35,213.89,-11
25_11_03_05_00_05_15,DOWN,33,253.851,27,268.946,-6
25_11_03_05_00_05_15,UP,80,444.969,71,461.76,-9
25_11_03_05_00_05_15,UP,77,542.116,70,558.652,-7
25_11_03_05_00_05_15,DOWN,31,629.893,18,645.155,-13
25_11_03_05_00_05_15,UP,52,695.839,39,711.62,-13
25_11_03_05_00_05_15,UP,42,721.639,19,736.885,-23
25_11_03_05_00_05_15,UP,25,737.677,7,752.709,-18
25_11_03_05_00_05_15,DOWN,85,759.784,77,774.826,-8
25_11_03_05_00_05_15,DOWN,79,778.587,49,793.667,-30
25_11_03_05_00_05_15,DOWN,54,795.447,48,810.53,-6
25_11_03_05_00_05_15,DOWN,47,810.951,19,826.275,-28
25_11_03_05_00_05_15,DOWN,35,827.771,11,843.002,-24
25_11_03_05_00_05_15,DOWN,2,854.593,0,854.593,-2
25_11_03_06_00_06_15,DOWN,47,30.624,38,45.757,-9
25_11_03_06_00_06_15,DOWN,40,85.682,34,100.789,-6
25_11_03_06_00_06_15,DOWN,35,293.631,29,309.124,-6
25_11_03_06_00_06_15,DOWN,21,330.28,16,346.248,-5
25_11_03_06_00_06_15,UP,85,558.593,64,573.623,-21
25_11_03_06_00_06_15,UP,36,643.441,30,659.955,-6
25_11_03_06_00_06_15,UP,24,677.866,0,693.014,-24
25_11_03_06_00_06_15,UP,3,695.429,0,710.533,-3
25_11_03_07_00_07_15,UP,39,197.75,37,212.849,-2
25_11_03_07_00_07_15,UP,35,309.457,26,324.585,-9
25_11_03_07_00_07_15,DOWN,82,734.058,67,749.242,-15
25_11_03_07_00_07_15,UP,31,820.304,10,835.305,-21
25_11_03_07_00_07_15,DOWN,85,846.629,81,861.646,-4
25_11_03_08_00_08_15,DOWN,37,386.248,18,402.882,-19
25_11_03_08_00_08_15,DOWN,23,492.918,19,508.202,-4
25_11_03_08_00_08_15,DOWN,21,510.715,18,525.785,-3
25_11_03_08_00_08_15,DOWN,2,632.713,0,658.315,-2
25_11_03_09_00_09_15,DOWN,43,61.4,31,76.546,-12
25_11_03_10_00_10_15,DOWN,27,286.483,20,302.312,-7
25_11_03_10_15_10_30,UP,52,900.641,49,900.641,-3
25_11_03_11_00_11_15,UP,79,39.386,60,54.698,-19
25_11_03_11_00_11_15,DOWN,6,445.077,2,465.439,-4
25_11_03_12_00_12_15,DOWN,48,80.001,47,95.047,-1
25_11_03_12_00_12_15,DOWN,39,195.144,31,210.311,-8
25_11_03_12_00_12_15,UP,61,329.891,43,345.788,-18
25_11_03_12_00_12_15,DOWN,43,365.456,34,380.509,-9
25_11_03_13_00_13_15,UP,13,789.74,11,805.604,-2
25_11_03_13_00_13_15,DOWN,77,815.151,72,830.279,-5
25_11_03_14_00_14_15,DOWN,41,16.779,27,31.957,-14
25_11_03_14_00_14_15,DOWN,50,41.544,31,56.583,-19
25_11_03_14_00_14_15,UP,62,65.421,58,80.687,-4
25_11_03_14_00_14_15,UP,62,87.624,57,102.687,-5
25_11_03_14_00_14_15,DOWN,9,804.889,2,820.413,-7
25_11_03_15_00_15_15,UP,57,26.204,39,41.583,-18
25_11_03_15_00_15_15,UP,7,563.394,5,578.57,-2
25_11_03_16_00_16_15,DOWN,54,46.178,44,61.513,-10
25_11_03_16_00_16_15,UP,20,279.403,13,294.606,-7
25_11_03_16_00_16_15,DOWN,75,406.206,64,421.21,-11
25_11_03_16_00_16_15,UP,33,432.881,23,448.233,-10
25_11_03_16_00_16_15,DOWN,24,747.481,16,762.654,-8
25_11_03_16_00_16_15,DOWN,8,806.809,0,822.251,-8
25_11_03_17_00_17_15,DOWN,56,129.081,49,144.303,-7
25_11_03_17_00_17_15,UP,51,172.475,48,187.496,-3
25_11_03_17_00_17_15,UP,48,191.689,43,206.886,-5
25_11_03_17_00_17_15,UP,45,235.397,34,250.58,-11
25_11_03_17_00_17_15,DOWN,51,304.286,36,319.458,-15
25_11_03_17_00_17_15,DOWN,25,646.434,17,661.821,-8
25_11_03_18_00_18_15,DOWN,60,480.931,57,497.134,-3
25_11_03_18_00_18_15,UP,40,698.987,10,715.906,-30
25_11_03_19_00_19_15,UP,60,27.985,53,43.14,-7
25_11_03_19_00_19_15,UP,42,65.349,34,80.353,-8
25_11_03_21_00_21_15,DOWN,37,45.604,26,60.652,-11
25_11_03_22_00_22_15,UP,40,40.697,34,57.516,-6
25_11_03_23_00_23_15,UP,8,800.773,1,819.446,-7
25_11_04_00_00_00_15,DOWN,59,302.89,54,317.929,-5
